265923,"Amanita calyptroderma G.F. Atk. & V.G. Ballen",38.1892,122.936,122.816,38.0455,WN
266409,"Amanita Pers.",,,,,N
265806,"Amanita augusta Bojantchev & R.M. Davis",,,,,N
265748,"Amanita calyptroderma G.F. Atk. & V.G. Ballen",,,,,N
265747,"Amanita muscaria subsp. flavivolvata Singer",,,,,N
266620,"Amanita smithiana Bas",38.1036,122.889,122.886,38.1009,WN
265625,"Amanita calyptroderma G.F. Atk. & V.G. Ballen",37.938,122.224,122.17,37.9049,WN
265590,"Amanita mappa (Batsch) Fr.",39.23,9.1,9.0,39.177,WN
265430,"Amanita protecta Tulloss & G. Wright",37.8046,122.164,122.074,37.7099,NN
266185,"Amanita sect. Vaginatae sensu Zhu L. Yang",33.0163,117.282,117.25,33.0017,WN
265784,"Amanita sect. Vaginatae sensu Zhu L. Yang",39.655,121.553,121.521,39.6378,WN
265575,"Amanita sect. Lepidella sensu Bas",37.8736,122.238,122.202,37.8525,WN
265437,"Amanita gemmata group",37.7859,122.52,122.508,37.7755,NN
265276,"Amanita augusta Bojantchev & R.M. Davis",38.5923,123.343,123.283,38.5584,NN
265273,"Amanita silvicola Kauffman",38.5923,123.343,123.283,38.5584,NN
265268,"Amanita augusta Bojantchev & R.M. Davis",38.5923,123.343,123.283,38.5584,NN
265121,"Amanita curtipes E.-J. Gilbert",39.3241,9.2475,9.2761,39.3064,EN
267774,"Amanita Pers.",39.1821,121.323,121.266,39.0893,WN
266424,"Amanita Pers.",39.1821,121.323,121.266,39.0893,WN
266423,"Amanita protecta Tulloss & G. Wright",39.1821,121.323,121.266,39.0893,WN
265689,"Amanita augusta Bojantchev & R.M. Davis",38.5923,123.343,123.283,38.5584,WN
265215,"Amanita phalloides (Fr.) Link",39.1821,121.323,121.266,39.0893,WN
265099,"Amanita protecta Tulloss & G. Wright",38.1376,122.564,122.514,38.1175,WN
265031,"Amanita Pers.",36.9946,122.01,121.998,36.991,WN
266577,"Amanita Pers.",37.8046,122.164,122.074,37.7099,WN
266273,"Amanita Pers.",37.8046,122.164,122.074,37.7099,WN
266271,"Amanita phalloides (Fr.) Link",37.8046,122.164,122.074,37.7099,WN
265781,"Amanita phalloides (Fr.) Link",35.4616,120.927,120.86,35.4125,WN
265161,"Amanita phalloides (Fr.) Link",37.8814,122.249,122.229,37.8667,WN
266885,"Amanita citrina (Schaeff.) Pers.",38.4893,9.1067,9.0786,38.4732,WN
264891,"Amanita magniverrucata Thiers & Ammirati",37.8736,122.238,122.202,37.8525,WN
264638,"Amanita Pers.",,,,,N
264311,"Amanita Pers.",30.7575,152.944,153.02,30.8058,ES
264285,"Amanita phalloides (Fr.) Link",37.2342,122.345,122.271,37.1981,WN
264018,"Amanita phalloides (Fr.) Link",39.5269,121.28,120.004,39.0053,WN
264155,"Amanita phalloides (Fr.) Link",37.8838,122.593,122.469,37.816,WN
263977,"Amanita phalloides (Fr.) Link",37.2161,122.318,122.156,37.0946,NN
263971,"Amanita novinupta Tulloss & J. Lindgr.",35.6263,121.159,121.081,35.5383,NN
264121,"Amanita phalloides (Fr.) Link",35.4237,120.666,120.528,35.3398,WN
264060,"Amanita magniverrucata Thiers & Ammirati",37.043,122.066,122.063,37.0403,WN
264054,"Amanita sponsus Tulloss et al. nom. prov.",37.0752,122.048,122.011,37.0499,WN
264028,"Amanita baccata sensu Arora",37.043,122.066,122.063,37.0403,WN
264027,"Amanita baccata sensu Arora",37.043,122.066,122.063,37.0403,WN
264026,"Amanita baccata sensu Arora",37.043,122.066,122.063,37.0403,WN
264025,"Amanita baccata sensu Arora",37.043,122.066,122.063,37.0403,WN
263791,"Amanita augusta Bojantchev & R.M. Davis",37.0204,122.08,122.053,37.0019,WN
263778,"Amanita phalloides (Fr.) Link",37.8216,122.202,122.175,37.8031,WN
265117,"Amanita rubescens Pers.",39.5193,8.5538,8.6542,39.4705,EN
263864,"Amanita phalloides (Fr.) Link",38.745,9.2261,9.1708,38.696,WN
263810,"Amanita ameripanthera Tulloss nom. prov.",47.0486,123.011,122.918,46.9653,WN
263663,,32.133,81.5017,81.4697,32.1141,WN
263614,"Amanita sect. Lepidella sensu Bas",30.7575,152.944,153.02,30.8058,ES
263504,"Amanita sect. Phalloideae (Fr.) Singer",30.7034,90.9942,90.9622,30.6842,WN
263503,"Amanita polypyramis (Berk. & M.A. Curtis) Sacc.",30.7034,90.9942,90.9622,30.6842,WN
263444,"Amanita pantherina group",46.0596,122.796,122.245,45.5435,WN
264368,"Amanita muscaria var. flavivolvata (Singer) Dav. T. Jenkins",46.2373,124.024,123.95,46.1591,WN
263358,"Amanita Pers.",39.61,7.557,7.503,39.57,WN
263355,"Amanita pantherina (DC.) Krombh.",39.61,7.557,7.503,39.57,WN
263353,"Amanita silvicola Kauffman",47.0486,123.011,122.918,46.9653,WN
263347,"Amanita novinupta Tulloss & J. Lindgr.",46.9052,122.959,122.927,46.89,WN
263205,"Amanita sect. Lepidella sensu Bas",18.296,103.858,104.03,18.1,EN
263201,"Amanita subsect. Solitariae Bas",20.0401,102.662,104.279,18.8135,NN
263701,"Amanita Pers.",39.8261,74.5513,74.5193,39.8089,WN
263540,"Amanita cruetilemurum Tulloss & Rodr. Cayc. nom. prov.",39.9485,124.34,123.138,38.705,WN
263408,"Amanita rubescens Pers.",39.52,7.53,7.24,39.12,WN
263407,"Amanita sect. Vaginatae sensu Zhu L. Yang",39.52,7.53,7.24,39.12,WN
263406,"Amanita sect. Vaginatae sensu Zhu L. Yang",39.52,7.53,7.24,39.12,WN
263405,"Amanita phalloides (Fr.) Link",39.52,7.53,7.24,39.12,WN
263404,"Amanita phalloides (Fr.) Link",39.52,7.53,7.24,39.12,WN
263219,"Amanita porphyria Alb. & Schwein.",38.2441,123.026,122.709,37.9255,WN
263692,"Amanita Pers.",41.1954,76.0259,76.0105,41.1897,WN
263154,"Amanita calyptroderma G.F. Atk. & V.G. Ballen",38.0025,122.329,122.258,37.9547,WN
263141,"Amanita muscaria subsp. flavivolvata Singer",38.5923,123.343,123.283,38.5584,WN
263027,"Amanita Pers. subgenus Amanita",38.745,9.2261,9.1708,38.696,WN
263398,"Amanita novinupta Tulloss & J. Lindgr.",38.124,122.881,122.857,38.0976,WN
262724,"Amanita novinupta Tulloss & J. Lindgr.",37.8335,122.189,122.137,37.797,WN
262636,"Amanita muscaria (L.) Lam.",4.8371,74.2236,73.992,4.4595,WN
262576,"Amanita muscaria (L.) Lam.",37.8616,122.504,122.5,37.859,NN
262575,"Amanita gemmata (Fr.) Bertill.",37.8616,122.504,122.5,37.859,NN
263463,"Amanita phalloides (Fr.) Link",38.5093,122.397,122.349,38.4791,WN
262749,"Amanita sponsus Tulloss et al. nom. prov.",37.9622,122.64,122.616,37.9338,WN
262614,"Amanita phalloides (Fr.) Link",38.5492,122.52,122.51,38.5385,NN
262495,"Amanita phalloides (Fr.) Link",37.9622,122.64,122.616,37.9338,WN
262382,"Aureoboletus flaviporus (Earle) Klofac",37.7685,122.129,122.128,37.7672,WN
262379,"Amanita novinupta Tulloss & J. Lindgr.",37.7685,122.129,122.128,37.7672,WN
262378,"Amanita magniverrucata Thiers & Ammirati",37.7685,122.129,122.128,37.7672,WN
262370,"Amanita calyptroderma G.F. Atk. & V.G. Ballen",37.398,122.242,122.184,37.3445,WN
265243,"Amanita pantherina group",47.7427,122.262,122.144,47.6423,WN
262692,"Amanita phalloides (Fr.) Link",37.8764,122.242,122.235,37.8719,WN
262320,"Amanita phalloides (Fr.) Link",37.9702,122.154,121.918,37.6077,WN
262285,"Amanita phalloides (Fr.) Link",38.5995,120.827,120.797,38.5686,WN
262880,"Amanita smithiana Bas",39.4237,123.79,123.464,39.3054,WN
262878,"Amanita calyptroderma G.F. Atk. & V.G. Ballen",39.4237,123.79,123.464,39.3054,WN
262877,"Amanita pachycolea D.E. Stuntz",39.4237,123.79,123.464,39.3054,WN
262875,"Amanita calyptroderma G.F. Atk. & V.G. Ballen",39.4237,123.79,123.464,39.3054,WN
262874,"Amanita pachycolea D.E. Stuntz",39.4237,123.79,123.464,39.3054,WN
262299,,37.9311,122.664,122.552,37.8663,WN
262219,"Amanita phalloides (Fr.) Link",38.4131,122.848,122.807,38.3839,WN
262217,"Amanita phalloides (Fr.) Link",38.4131,122.848,122.807,38.3839,WN
263522,"Amanita muscaria var. flavivolvata (Singer) Dav. T. Jenkins",38.8642,122.646,122.061,38.1549,WN
262051,"Amanita sect. Lepidella sensu Bas",38.0999,122.436,121.534,37.7186,WN
262275,"Amanita phalloides (Fr.) Link",37.5356,122.366,122.364,37.5302,WN
262046,"Amanita Pers. sect. Amanita",41.0229,75.617,75.585,41.0061,WN
261962,"Amanita lavendula (Coker) Tulloss K.W. Hughes Rodrig. Cayc. & Kudzma",42.7193,80.3709,80.3199,42.6864,WN
261969,"Amanita Pers. sect. Amanita",43.461,124.285,124.242,43.4379,WN
261958,"Amanita pantherinoides Murrill",49.3139,123.268,123.023,49.2006,NN
261870,"Amanita frostiana (Peck) Sacc.",41.7302,86.8177,86.815,41.7275,WN
261971,"Amanita sect. Vaginatae sensu Zhu L. Yang",45.3972,122.775,122.769,45.3933,WN
262338,"Amanita ameripanthera group",48.1694,122.689,122.667,48.1497,WN
261675,"Amanita lavendula group",35.9056,78.793,78.729,35.8394,WN
261674,"Amanita rhopalopus Bas",35.9056,78.793,78.729,35.8394,WN
261588,"Amanita muscaria var. guessowii Veselý",42.8433,80.1699,80.1287,42.8249,WN
261574,"Amanita calyptroderma G.F. Atk. & V.G. Ballen",38.844,123.091,122.316,38.1129,WN
261573,"Amanita augusta Bojantchev & R.M. Davis",38.844,123.091,122.316,38.1129,WN
264308,"Amanita subsect. Gemmatae",41.7727,124.214,124.21,41.7689,NN
261904,"Amanita muscaria subsp. flavivolvata Singer",41.7727,124.214,124.21,41.7689,NN
261903,,42.0056,124.216,124.208,41.9966,WN
261655,,38.0375,122.751,122.7,37.9832,WN
261528,"Amanita calyptroderma G.F. Atk. & V.G. Ballen",38.5517,123.297,123.293,38.5442,WN
261513,"Amanita augusta Bojantchev & R.M. Davis",38.5517,123.297,123.293,38.5442,WN
261434,"Amanita calyptroderma G.F. Atk. & V.G. Ballen",37.9482,122.598,122.591,37.9434,WN
261415,"Amanita muscaria var. guessowii Veselý",43.9317,122.796,122.769,43.9128,WN
264919,"Amanita ocreata Peck",37.8335,122.189,122.137,37.797,WN
262404,"Amanita ovoidea (Bull.) Link",41.3973,3.1056,3.1035,41.3947,WN
262403,"Amanita proxima Dumée",41.3973,3.1056,3.1035,41.3947,WN
261369,"Amanita pantherina group",47.7486,122.305,122.302,47.7447,WN
261349,"Amanita muscaria var. flavivolvata (Singer) Dav. T. Jenkins",47.7432,122.3,122.296,47.7408,WN
261331,"Amanita sect. Vaginatae sensu Zhu L. Yang",39.2785,121.047,120.996,39.2381,WN
261326,"Amanita aprica J. Lindgr. & Tulloss",38.6148,119.957,119.953,38.6114,WN
261780,"Amanita sect. Vaginatae sensu Zhu L. Yang",41.1954,76.0259,76.0105,41.1897,WN
261779,"Amanita lavendula group",41.1954,76.0259,76.0105,41.1897,WN
261499,"Amanita muscaria var. flavivolvata (Singer) Dav. T. Jenkins",38.4695,123.138,123.099,38.4317,WN
261302,"Amanita novinupta group",38.5923,123.343,123.283,38.5584,WN
261275,"Amanita magniverrucata Thiers & Ammirati",38.5923,123.343,123.283,38.5584,WN
261979,"Amanita muscaria sensu auct. amer.",46.2373,124.024,123.95,46.1591,WN
261507,"Amanita smithiana Bas",40.9799,121.822,120.619,39.8929,WN
261445,"Amanita vittadinii (Moretti) Vitt.",52.0444,4.2409,4.2729,52.0306,EN
261413,"Amanita muscaria subsp. flavivolvata Singer",38.0865,122.873,122.871,38.0851,WN
261411,"Amanita augusta Bojantchev & R.M. Davis",38.0865,122.873,122.871,38.0851,WN
261089,"Amanita sect. Lepidella sensu Bas",20.752,103.457,103.208,20.597,WN
261020,"Amanita lavendula group",35.9056,78.793,78.729,35.8394,WN
261001,"Amanita chlorinosma (Peck) Lloyd",35.9056,78.793,78.729,35.8394,WN
265219,"Amanita phalloides (Fr.) Link",37.946,122.092,121.982,37.8537,WN
261313,"Amanita sect. Vaginatae sensu Zhu L. Yang",38.5923,123.343,123.283,38.5584,WN
261112,"Amanita muscaria var. flavivolvata (Singer) Dav. T. Jenkins",47.6758,122.348,122.34,47.6646,WN
260789,"Amanita lavendula (Coker) Tulloss K.W. Hughes Rodrig. Cayc. & Kudzma",42.7193,80.3709,80.3199,42.6864,WN
268721,"Amanita excelsa (Fr. : Fr.) Bertillon",42.1964,3.3204,3.3149,42.1925,WN
263608,"Amanita sect. Vaginatae sensu Zhu L. Yang",42.1964,3.3204,3.3149,42.1925,WN
260765,"Amanita pachycolea D.E. Stuntz",41.2082,122.408,122.222,41.0716,WN
260756,"Amanita phalloides (Fr.) Link",47.6861,122.348,122.325,47.6646,WN
261312,"Amanita sect. Vaginatae sensu Zhu L. Yang",44.9074,122.684,122.59,44.8279,WN
261109,"Amanita submaculata Peck",39.7851,74.5431,74.5233,39.7699,WN
261092,"Amanita subcokeri Tulloss nom. prov.",39.8261,74.5513,74.5193,39.8089,WN
260511,"Amanita lavendula group",42.7193,80.3709,80.3199,42.6864,WN
260510,"Amanita Pers.",42.7193,80.3709,80.3199,42.6864,WN
260487,"Amanita calyptroderma G.F. Atk. & V.G. Ballen",37.8335,122.189,122.137,37.797,WN
260453,"Amanita Pers.",44.7066,88.6412,88.4639,44.6183,WN
262084,"Amanita phalloides (Fr.) Link",38.1892,122.936,122.816,38.0455,WN
260296,"Amanita lavendula group",41.3488,76.3362,76.2117,41.2584,WN
260205,"Amanita sect. Vaginatae sensu Zhu L. Yang",42.0582,3.5193,3.5166,42.0566,WN
261847,"Amanita calyptroderma G.F. Atk. & V.G. Ballen",39.4237,123.79,123.464,39.3054,WN
260084,"Amanita muscaria var. guessowii Veselý",42.6973,80.3372,80.3219,42.6651,WN
260083,"Amanita chrysoblema G.F. Atk.",42.6973,80.3372,80.3219,42.6651,WN
261511,"Amanita smithiana Bas",41.1851,122.362,122.267,41.1456,WN
259957,"Amanita Pers.",42.6696,80.5335,80.5111,42.659,WN
259910,"Amanita subcokeri Tulloss nom. prov.",35.9056,78.793,78.729,35.8394,WN
260009,"Amanita muscaria var. guessowii Veselý",40.808,75.5301,75.5274,40.8053,WN
259841,"Amanita polypyramis (Berk. & M.A. Curtis) Sacc.",35.9056,78.793,78.729,35.8394,WN
259831,"Amanita amerifulva Tulloss nom. prov.",35.9056,78.793,78.729,35.8394,WN
259812,"Amanita lavendula group",35.9056,78.793,78.729,35.8394,WN
259810,"Amanita sect. Lepidella sensu Bas",35.4261,78.8436,78.7657,35.381,WN
259760,"Amanita amerifulva group",19.5579,97.0299,97.0239,19.5533,WN
259656,"Amanita smithiana Bas",45.4013,124.352,123.467,43.4336,WN
259622,"Amanita lavendula (Coker) Tulloss K.W. Hughes Rodrig. Cayc. & Kudzma",42.8433,80.1699,80.1287,42.8249,WN
259544,"Amanita muscaria subsp. flavivolvata Singer",37.921,122.562,122.515,37.897,WN
259475,"Amanita vittadinii (Moretti) Vitt.",46.4644,6.6266,9.2143,44.0601,EN
260845,"Amanita sect. Vaginatae sensu Zhu L. Yang",39.1492,75.0311,74.6823,38.8718,WN
260825,"Amanita phalloides (Fr.) Link",39.1492,75.0311,74.6823,38.8718,WN
260824,"Amanita fulva group",39.1492,75.0311,74.6823,38.8718,WN
260016,"Amanita lavendula group",41.1042,75.9313,75.8528,41.0593,WN
259743,"Amanita smithiana Bas",45.5112,122.719,122.718,45.5086,WN
259742,"Amanita silvicola Kauffman",45.5112,122.719,122.718,45.5086,WN
259741,"Amanita porphyria Alb. & Schwein.",45.5112,122.719,122.718,45.5086,WN
259740,"Amanita phalloides (Fr.) Link",45.5112,122.719,122.718,45.5086,WN
259739,"Amanita muscaria subsp. flavivolvata Singer",45.5112,122.719,122.718,45.5086,WN
259738,"Amanita constricta Thiers & Ammirati",45.5112,122.719,122.718,45.5086,WN
259721,"Amanita muscaria var. formosa Pers.",45.5112,122.719,122.718,45.5086,WN
259508,"Amanita muscaria var. flavivolvata (Singer) Dav. T. Jenkins",38.844,123.091,122.316,38.1129,WN
259185,"Amanita rubescens var. alba Coker",35.9056,78.793,78.729,35.8394,WN
259182,"Amanita elliptosperma G.F. Atk.",35.9056,78.793,78.729,35.8394,WN
259181,"Amanita lavendula (Coker) Tulloss K.W. Hughes Rodrig. Cayc. & Kudzma",35.9056,78.793,78.729,35.8394,WN
259180,"Amanita salmonescens Tulloss",35.9056,78.793,78.729,35.8394,WN
259165,"Amanita muscaria var. flavivolvata (Singer) Dav. T. Jenkins",47.7452,122.313,122.305,47.737,WN
263641,"Amanita sect. Lepidella sensu Bas",48.5872,122.651,120.454,46.6123,WN
262006,"Amanita phalloides (Fr.) Link",39.1754,121.689,121.598,39.0872,WN
260975,"Amanita muscaria subsp. flavivolvata Singer",44.6981,124.081,124.019,44.5445,WN
259081,"Amanita arocheae Tulloss Ovrebo & Halling",19.5413,97.001,96.9798,19.5151,WN
259016,"Amanita lavendula (Coker) Tulloss K.W. Hughes Rodrig. Cayc. & Kudzma",42.6973,80.3372,80.3219,42.6651,WN
259003,"Amanita muscaria var. guessowii Veselý",42.6973,80.3372,80.3219,42.6651,WN
258954,"Amanita silvicola Kauffman",47.0317,122.864,122.078,46.6293,WN
259294,"Amanita pachycolea D.E. Stuntz",44.7342,124.059,124.045,44.7263,WN
258764,"Amanita Pers.",38.2459,85.6956,85.6929,38.2432,WN
259705,"Amanita Pers.",38.0116,78.4537,78.451,38.0089,WN
259701,"Amanita polypyramis (Berk. & M.A. Curtis) Sacc.",38.0116,78.4537,78.451,38.0089,WN
259700,"Amanita subsect. Solitariae Bas",38.0116,78.4537,78.451,38.0089,WN
259689,"Amanita Pers.",38.0116,78.4537,78.451,38.0089,WN
258804,"Amanita muscaria var. guessowii Veselý",41.1924,75.9978,75.9938,41.1901,WN
258751,"Amanita muscaria var. guessowii Veselý",,,,,N
258722,"Amanita Pers. sect. Amanita",43.1255,80.0068,79.9232,43.1152,WN
258626,"Amanita Pers. sect. Amanita",43.1255,80.0068,79.9232,43.1152,WN
258609,"Amanita brunnescens G.F. Atk.",43.1255,80.0068,79.9232,43.1152,WN
258608,"Amanita chrysoblema G.F. Atk.",43.1255,80.0068,79.9232,43.1152,WN
258606,"Amanita muscaria var. guessowii Veselý",43.1255,80.0068,79.9232,43.1152,WN
258921,"Amanita Pers.",30.7575,152.944,153.02,30.8058,ES
258741,"Amanita muscaria var. guessowii Veselý",43.5087,70.4022,70.3702,43.4925,WN
258739,"Amanita russuloides (Peck) Sacc.",43.5087,70.4022,70.3702,43.4925,WN
258533,"Amanita bisporigera G.F. Atk.",41.3383,74.2251,73.9804,41.1131,WN
258347,"Amanita Pers.",4.7974,74.1522,73.9206,4.4198,WN
258344,"Amanita muscaria group",4.7974,74.1522,73.9206,4.4198,WN
258301,"Amanita jacksonii Pomerleau",35.9056,78.793,78.729,35.8394,WN
258296,"Amanita muscaria var. guessowii Veselý",37.2323,80.2355,79.5959,36.7808,WN
258295,"Amanita polypyramis (Berk. & M.A. Curtis) Sacc.",35.9056,78.793,78.729,35.8394,WN
259409,"Amanita muscaria group",42.7106,74.947,74.9139,42.6895,WN
258177,"Amanita sect. Phalloideae (Fr.) Singer",39.3535,77.5277,76.8885,38.9343,WN
258115,"Amanita brunnescens G.F. Atk.",42.6973,80.3372,80.3219,42.6651,WN
258112,"Amanita vaginata (Bull.) Lam.",37.2323,80.2355,79.5959,36.7808,WN
258111,"Amanita muscaria group",37.2323,80.2355,79.5959,36.7808,WN
258102,"Amanita daucipes (Mont.) Lloyd",35.9056,78.793,78.729,35.8394,WN
258101,"Amanita subcokeri Tulloss nom. prov.",35.9056,78.793,78.729,35.8394,WN
258100,"Amanita polypyramis (Berk. & M.A. Curtis) Sacc.",35.9056,78.793,78.729,35.8394,WN
259711,"Amanita sect. Lepidella sensu Bas",38.0116,78.4537,78.451,38.0089,WN
259710,"Amanita Pers.",38.0116,78.4537,78.451,38.0089,WN
259708,"Amanita Pers.",38.0116,78.4537,78.451,38.0089,WN
258663,"Amanita muscaria var. flavivolvata (Singer) Dav. T. Jenkins",47.6859,122.264,122.245,47.6736,WN
258204,"Amanita persicina (Dav. T. Jenkins) Tulloss & Geml",38.0116,78.4537,78.451,38.0089,WN
257967,"Amanita chrysoblema G.F. Atk.",42.8029,80.2302,80.1658,42.7696,WN
257959,"Amanita Pers.",35.9056,78.793,78.729,35.8394,WN
257952,"Amanita amerifulva Tulloss nom. prov.",42.8029,80.2302,80.1658,42.7696,WN
259513,"Amanita lavendula group",41.2775,76.136,76.064,41.2001,WN
259023,"Amanita Pers.",42.2603,83.0552,83.0436,42.2534,WN
258936,"Amanita Pers.",38.5923,123.343,123.283,38.5584,NN
258660,"Amanita muscaria var. flavivolvata (Singer) Dav. T. Jenkins",47.7452,122.313,122.305,47.737,WN
258659,"Amanita muscaria var. flavivolvata (Singer) Dav. T. Jenkins",47.7452,122.313,122.305,47.737,WN
258614,"Cortinarius (Pers.) Gray",41.0669,75.7961,75.6052,40.9633,WN
258235,"Amanita silvicola Kauffman",45.5828,123.953,123.949,45.5762,WN
258234,"Amanita porphyria Alb. & Schwein.",45.5828,123.953,123.949,45.5762,WN
258233,"Amanita pachycolea D.E. Stuntz",45.5828,123.953,123.949,45.5762,WN
258232,"Amanita muscaria var. flavivolvata (Singer) Dav. T. Jenkins",45.5828,123.953,123.949,45.5762,WN
258231,"Amanita gemmata group",45.5828,123.953,123.949,45.5762,WN
258230,"Amanita constricta Thiers & Ammirati",45.5828,123.953,123.949,45.5762,WN
258224,"Amanita muscaria subsp. flavivolvata Singer",45.5828,123.953,123.949,45.5762,WN
258223,"Amanita farinosa sensu PNW",45.5828,123.953,123.949,45.5762,WN
257885,"Amanita constricta group",38.4149,123.044,122.948,38.3838,WN
257855,"Amanita persicina (Dav. T. Jenkins) Tulloss & Geml",35.9056,78.793,78.729,35.8394,WN
257853,"Amanita flavorubens (Berk. & Mont.) Sacc.",35.9056,78.793,78.729,35.8394,WN
257847,"Amanita dulciarii Tulloss nom. prov.",35.9056,78.793,78.729,35.8394,WN
257846,"Amanita dulciarii Tulloss nom. prov.",35.9056,78.793,78.729,35.8394,WN
257845,"Amanita persicina (Dav. T. Jenkins) Tulloss & Geml",35.9056,78.793,78.729,35.8394,WN
257844,"Amanita lavendula (Coker) Tulloss K.W. Hughes Rodrig. Cayc. & Kudzma",35.9056,78.793,78.729,35.8394,WN
259520,"Amanita gemmata (Fr.) Bertill.",38.5923,123.343,123.283,38.5584,WN
257906,"Amanita pachycolea D.E. Stuntz",48.0416,124.67,123.025,46.8787,WN
257814,"Amanita Pers.",38.575,123.349,123.317,38.5576,WN
